t,x,y,yaw
203.566677283,-0.007322422992409008,-0.06600787858262011,-0.027662796943378497
203.616677286,-0.007321230891024923,-0.06600807205543065,-0.027663035253524513
203.666677288,-0.007322661398023987,-0.066007922920834,-0.027663005195934832
203.716677291,-0.007321946150929798,-0.06600789336256559,-0.02766307935929049
203.766677293,-0.007322184552223455,-0.0660079524802614,-0.02766327308850796
203.816677296,-0.00726257991636641,-0.06602903736613884,-0.027620828538863076
203.866677299,-0.007262341586574117,-0.06611239472284977,-0.02764549179967275
203.916677301,-0.007254473848464472,-0.06620881966850914,-0.027665086740228613
203.966677304,-0.007237784637165894,-0.06630655628926171,-0.02767860172381136
204.016677306,-0.007225386979140358,-0.0664082272361984,-0.027668585752788893
204.066677309,-0.007208459341268981,-0.0665043692512582,-0.02763451844780143
204.116677312,-0.007157437833128668,-0.06656291629771319,-0.02749176791582292
204.166677314,-0.007103555287047089,-0.06662629077313986,-0.027454778671857683
204.216677317,-0.007036559670871228,-0.06667051642745424,-0.027346447963934206
204.26667732,-0.006998889618205255,-0.06675211536278096,-0.027320903547792433
204.316677322,-0.006954066950902471,-0.06682578549221298,-0.027234659691761934
204.366677325,-0.006897561803967331,-0.06688364678676258,-0.027088582182356036
204.416677327,-0.006839149279520324,-0.06693380357848441,-0.026899154791420344
204.46667733,-0.006760709583850901,-0.06695640858283133,-0.026672946048166297
204.516677333,-0.006702297046133374,-0.06700628188762332,-0.026485574224010645
204.566677335,-0.006621950035046287,-0.06704122565722426,-0.026433683327635422
204.616677338,-0.0065540007753133464,-0.06708357467966986,-0.026422581402584272
204.66667734,-0.003867739459637247,-0.06810395962060091,-0.026397609052152892
204.716677343,0.0015680836215575403,-0.06977314035256503,-0.026460398675292367
204.766677346,0.007993940278795136,-0.07126387343442805,-0.02650325679061033
204.816677348,0.01478672371860072,-0.07235128629232497,-0.026572889113598484
204.866677351,0.021710995440449493,-0.07309324267457783,-0.02660558643410419
204.916677353,0.028664831525535665,-0.07361043799224104,-0.026650992899889175
204.966677356,0.03561580685377788,-0.0739960521071548,-0.026667569828159654
205.016677359,0.04255486149035127,-0.07429481790809996,-0.026676812327545946
205.066677361,0.049480564860468486,-0.07454662651145315,-0.026686594822937167
205.116677364,0.056393632169486466,-0.07476594797210064,-0.026690699945991624
205.166677366,0.06329609005712987,-0.07496729333868193,-0.02669825014774356
205.216677369,0.07018924968420102,-0.07515582224421291,-0.026701583236270122
205.266677372,0.07707466080991077,-0.07533677867949307,-0.026706874210731466
205.316677374,0.08395458838479715,-0.07551242829123962,-0.026708963049317372
205.366677377,0.0908311781396468,-0.07568463469909008,-0.026712101196040332
205.416677379,0.09770526460898339,-0.07585557146467656,-0.026713709936932457
205.466677382,0.10457863582406017,-0.07602492870730379,-0.026715446687986522
205.516677385,0.11145307989399172,-0.07619489768912983,-0.02671690959524932
205.566677387,0.11833014663347376,-0.07636470093574488,-0.026718429707897902
205.61667739,0.12521210086169693,-0.07653566903218173,-0.02671953103842167
205.666677393,0.13209882347219776,-0.07670678584061005,-0.026720693038581763
205.716677395,0.13899329464140597,-0.07687978141861963,-0.026721813458559483
205.766677398,0.1458956335626077,-0.07705322574228303,-0.02672220873987827
205.8166774,0.15280738995903417,-0.07722911544599531,-0.02672288022599706
205.866677403,0.15973047109165645,-0.07740615662552873,-0.02672380062093717
205.916677406,0.1666654730923172,-0.07758574755645473,-0.026724001857030423
205.966677408,0.173613349573948,-0.0777663104816739,-0.026724619424566668
206.016677411,0.18057565023171238,-0.07794972361721889,-0.026725252894429757
206.066677413,0.18755332876074463,-0.07813458570807232,-0.026725977343474604
206.116677416,0.19454721959881927,-0.07832222368773019,-0.026726348250956933
206.166677419,0.20155744196077338,-0.07851134103428825,-0.026726797753519948
206.216677421,0.2085844726567082,-0.07870305606474672,-0.02672689585302462
206.266677424,0.21562938456049166,-0.07889619189320636,-0.02672685033980916
206.316677426,0.22269229693207077,-0.07909220737276104,-0.026726975145950734
206.366677429,0.22977368651305274,-0.07928897437654309,-0.026727358281387108
206.416677432,0.23687307655068562,-0.07948894916097451,-0.026727197883193627
206.466677434,0.24399142064561985,-0.07968977947399207,-0.026727815586085706
206.516677437,0.25112704990696727,-0.07989362482534128,-0.026728617949959746
206.566677439,0.2582800835113837,-0.08009829571895578,-0.02672904900580289
206.616677442,0.26545099833980534,-0.08030565352192706,-0.02672963262232623
